id,sentence1,label
5642,After a long trip in my dad ' s van without incident I stopped to fill the tank with gas and dented the side of the van against the pole . Then my cars electrical system would not work when I tried to drive home from his house .,anger
6431,I was disgusted when my brother was arrested because of stealing money .,disgust
1086,Watching a violent movie .,disgust
3138,I was for the first time on a brigade this year . At that time my sister was to bear a child . I was mad with joy when I opened the telegram from my parents and learned I had a nephew .,joy
5300,When I heard that a woman of my community had aborted and got rid of the foetus by throwing it in the drain .,disgust
4079,[ I can not remember anything in particular . What I can remember is feelings of having done or said something which then had negative consequences . ],guilt
1033,I got 100 FIM too much when I changed money at the bank . They soon called me at my job and the situation was embarrasing for me .,guilt
6802,I was so angry with a patient who refused to take drugs .,anger
5666,The first time I slept at my boyfriends house and had to walk down the hall to the shower in front of his housemates . I felt they were judging me .,shame
257,[ No response . ],disgust
3322,Reading literature on AIDS / homosexuality .,disgust
7593,A few days back I was waiting for the bus at the bus stop . Before getting into the bus I had prepared the exact amount of coins to pay for the bus fair and when I got into the bus I put these coins into the box meant to collect the bus fair . I thought that I had paid and wanted to get inside . However the bus driver called me and asked me in an impolite way if the coins were stuck at the opening of the box . He had not seen me paying and there wasn ' t a stack of coins in the box . I could not understand this and the driver kept questioning me . He made me feel angry and at last i inserted a dollar coin in the box just to get away from him . Later I found that I had forgotten a few coins in my pocket and had not paid enough for the fair the first time . After I had entered the bus I could still hear him scolding me and I felt disgusted .,disgust
6671,I was given a gift by my sister . There were many pleasant things in this parcel .,joy
1907,"A colleague and I were sitting on a bench next to an old man in a shopping centre . the old man coughed and spluttered somewhat , then with his fingers removed the resultant phlegm and mucous from his mouth , and transferred it onto the armrest of the bench .",disgust
5591,Going to Chico to visit a friend .,joy
888,"The house was on fire , and I was saved by the dog . I am afraid of the fire , verging on panic .",fear
6062,[ . . . . has not really happened . ],shame
5939,When I passed the B . A exams with first class results .,joy
2963,At a weakness on my part .,shame
5348,When a close friend of mine collapsed and passed away and the illness was not known .,sadness
1552,"When I was a child , I fell into a cellar ( when playing ) and could be freed only with big difficulties .",fear
1418,When we rearranged furniture in our flat and got stuck in a chair .,anger
2736,I offended my mother .,guilt
3317,"Adolescent guilt growing up feeling "" bad , immoral "" sexual desires , some 10yrs ago .",guilt
2154,"A day when I was getting out of the shower I covered only the front part of my body with a towel ( I was 7 years old ) , and I didn ' t see that my cousin was in the room .",shame
5103,"When I had lied , saying that I never take bread from the dinning hall and a friend of mine caught me doing it . He thus proved to me that I did in fact take the bread .",guilt
698,[ No response . ],guilt
3808,"On New Years eve I drank too much alcohol , so much that I had to vomit in the presence of other people .",shame
882,Receiving personal criticisms early in the morning .,anger
2934,My father got a slight heart attack after a telephone call of mine .,guilt
1837,At an office an application that I had made was turned down because of a scrupulous interpretation of the rules .,anger
6002,"I was coming home from a relative ' s place and it was about 9 . 30 / 10 P . M . I felt slightly apprehensive when I got off the bus and started walking towards my place . I was confident that nothing would happen to me , yet there was this slight feeling of fear .",fear
816,"I dated another boy several times , when I was still "" going with "" my former boyfriend . This made me feel a little bit guilty towards my friend .",guilt
2957,"I felt fear when I sat for one of my exams . Though my fear was not quite justifiable , I still remember about it .",fear
694,"With the job appointments committee when the headmaster in charge explained that a male teacher was more suitable for the particular post . I had more years of service than the male teacher , but this was not taken into consideration . I could have been given a less attractive job if things had gone the way the headmaster wanted .",anger
1976,At rejection / being ignored by a loved person held in great esteem .,sadness
4596,When the neighbour of a friend of mine was stabbed to death by thieves in Kabwe . They stole his van .,sadness
1949,"A girl with whom I was staying having sex with a person for about 3 nights running , and then with his brother the following night , and back again .",disgust
2674,I had borrowed some money and I exceeded the time - limit .,shame
3017,When I failed at the first entrance exam .,sadness
889,"Physical violence . A friend wouldn ' t listen to me I repeatedly tried to warn him , to no avail . Result : eight people were "" pissed off "" .",anger
1764,"With a group of handicapped people we went to a party . When we wanted to leave we were not able to find one of these people . I had told his mother that we would leave at 4 . 30 p . m . , actually it was planned for 3 . 30 p . m . Therefore there was a delay .",guilt
4335,"Every time , in the last few days , when my girlfriend told me that she loves me .",joy
6925,Not accepting hints of intimate relation from a girl .,guilt
7297,I was afraid that I would fail an examination .,fear
3773,When armed robbers broke into our house at night .,fear
4473,I am not very affectionate and I feel guilty as I do not give as much affection as I receive .,guilt
6565,I once stole my father ' s money and denied having done it . Instead father threatened my young brother and he was beaten . He was innocent and I felt guilty .,guilt
1908,"I had promised to contact a friend about a particular matter by a certain date , then thought no more about it until the friend reminded me after the date had passed .",shame
2485,"I don ' t use to lie to my parets about what I do , and the two times that I felt anger were when they doubted me I said that I was going to the club , and they didn ' t believe me because the day before they had met me at FLIPERAMA . I had the wish to kill them .",anger
3764,When I arrived too late at a meeting of mentor ( the night before the introduction of novices on the University start ) .,shame
3980,When I went to visit a friend in the hospital . She had to undergo an operation for rupture . I was glad to hear that the operation succeeded and that she was relieved of her pain .,joy
1436,"I went shopping with my mother and sister ( 17 years old ) . Mother always told my sister what she should buy . Instead of assisting my sister in defending herself against mother ' s interference , I just behaved aggressively towards my sister .",guilt
3948,A very close friend of mine died . I read it in the newspaper . I didn ' t know what to do and thought about it the whole day .,sadness
3836,A girl asked me why I didn ' t dance . I told her I was ashamed to dance . I felt myself ashamed having to tell her this .,shame
1888,Caused fault in V . C . R . by not following instructions carefully .,shame
542,I did not quite succeed in breast feeding my baby .,sadness
1819,When I was a child : I had told my mother a lie and she found it out .,shame
6138,"Yesterday , I was just about to cross the road when a country guy who was ahead of me spat out a mouthful of betel juice on the road . It was very windy and had I not checked my speed I would have had a very good shower of his saliva . Though I was not angry , I felt that these people were very indecent .",disgust
2800,Guy I cared for went back to Canada to live .,sadness
716,When I didn ' t get a certain job at Lillehammer which I wanted very much .,sadness
7327,Due to some reasons my boyfriend and I decided to separate .,sadness
5658,Through the media and their presentation of a kidnapped child who was raped .,disgust
7333,"The trick was really intolerable . They hid it , and I was worried and restless all day . When I saw them I really wanted to slap each one of them .",anger
3415,Telling a lie to wife over phone about what I had been working at .,guilt
1039,"While at primary school , I did not let a friend ring a bell although he would have liked to do it . Afterwards I felt bad .",guilt
3465,Listening to the opening bars of Tchaikovsdy ' s symphony No . 2 fourth movement at my sister ' s wedding .,joy
2529,I felt disgust when I saw a dead animal on the roadway .,disgust
3583,At an important moment in a volleyball game we made a point and by this we won a set from a much stronger competitor .,joy
6643,"I wrote a difficult Exam at one time while in my Secodary School . When the results were announced on the radio , I came second out of 80 students hence I felt joy .",joy
5223,[ When I do not get any co - operation from my friends / partners . ],anger
6717,"I felt this situation when a certain woman from a close village shouted at my mother because she didn ' t get what she wanted , she wanted some salt to put in her relish .",disgust
2009,As a child ( i . e . 5 - 7 ) hiking in reasonably rugged bush and becoming lost for a duration of 5 - 7 hours .,fear
2699,"When playing a football match , there was one player who made mean tackels , kicked at everything and did things having nothing to do with football .",anger
7466,When the thing that made my friends and relatives sad happened to them .,sadness
5714,Robbery mentioned under sadness .,disgust
6275,I got better marks in the examn than many arrogant people .,joy
353,When my mother caught me masturbating .,shame
1161,The outrageous conduct of a relative towards me and those close to me . ( blaming us and lying ),anger
4185,Pictures of Nazi extermination camps on a T . V program .,disgust
1571,No really strong such emotion . Just falling off to sleep when I caught sight of a 5 cm diameter spider crawling onto the pillow beside me .,fear
1052,"As a little girl , I was sick in the middle of a school day and I vomitted in the basin of the classroom .",shame
4637,"When I was in form 3 , my aunts lied to my daddy telling him that I had told them that I was pregnant . My daddy told my mother and she asked me if it was true . I was very angry with my aunts .",anger
4823,When I beat up a first year student at my secondary school in my capacity as the deputy head boy . He had woken up late in the morning for manual work .,guilt
5698,"I had been searching for housing for Fall at UCB and I was finally offered a place - then an ordeal followed , first I accepted then refused - related to my parents judgment ( they ' re paying for me ) . Turns out that I was so upset at what my Dad said to me that I hung up on him . He called back and threatened to cut me off financially and emotionally .",anger
2825,"When I found out that a set task ( i . e . 2 essays and a test ) , the thought of which had oppressed me , were not on the date I had thought .",joy
1871,A friend had promised me to give me a lift to Graz . To be sure I called her before we went . She told me that she had just promised another person to give him a lift .,anger
2229,As a child - having a dog - it getting a disease and dying .,sadness
5409,"I felt very disgusted at a friend to whom I had given a Psychology book to read , and she did not care to give me back the book during the exams .",disgust
5675,Reading a letter from a close friend who said he missed me and cared for me .,joy
3219,My mother did not come home till late at night ( Ages ago ) . Anyway if I don ' t know where my parents are and when they ' ll be back I start thinking that perhaps they have had an accident and are perhaps dead .,fear
1533,When I was ten years old a classmate laughed at me because I had told him that my father had retired .,shame
3970,I saw a dog who was eating excrements .,disgust
6888,A girl I do not like kept coming to me and talking to me .,disgust
6144,"When I received the S . Y . J . C results , the marks I obtained were not up to my expectations and I missed admission in engineering .",sadness
2149,"When finally I found a place to live , I felt relieved , predicting changes in my life , and I became happy .",joy
1634,"When I was a child , I had a terrible nightmare with St . Nicholas ' Devil Servant . I asked my mother if he really existed and she said yes . The following nights I could not sleep and a light had to be left turned on .",fear
7450,An inter - college basket - ball match .,fear
4784,"This happened recently , I was in the dining hall and one of my friends with whom I was eating called me a fool .",anger
4610,A friend of mine could not make it back to Unza after having failed the exams .,sadness
7148,Finding out I am not chosen for the English lectures .,sadness
7373,When I forgot the lines of the play during an orientation camp .,fear
4511,When I got to know about the reaction of a friend of mine in a certain situation . I had not expected him to react that way .,anger
5792,"A friend was going to come stay the weekend with me , but something came up and I cancelled out on him .",guilt
3434,I once saw a programme on TV describing how certain wild life films were made and was disgusted by the treatment of certain animals in this particular programme of the polar bear .,disgust
5672,After learning on the news about this man who killed more than 300 women and habitually copulated into their inert bodies .,disgust
6333,There was a family fight in my house some time back . My uncle had given me a watch as a present and I lost it . During the fight he accused me of having sold the watch . I was disgusted at his false accusations .,disgust
1509,It happened in a tram : some older people started to grumble about the young people just because I had not immediately left my seat to them .,anger
7562,I found a problem in homework which would not get solved although I tried my best .,fear
740,A friend of mine shot himself through the head after having told me and others that he would do so .,guilt
43,When my 2 year old son climbed up and sat on the 7th floor balcony with his legs hanging out . He was holding on tightly to the upper railing of the balcony but he could have easily lost his balance when he sat down .,fear
7434,I took french leave to do my homework .,guilt
1489,"Several years ago my brother died in an accident . When I heard about it , I was very sad . It took years until I resigned myself to it .",sadness
2415,I felt disgust toward meat when I felt sick with the steak after a week only on meat .,disgust
2642,I was angry when my abilities of a singer were underestimated .,anger
3782,"When my father passed away in 1978 . I was left alone with my mother who was very sick so I had to go and live with my aunt , who is very short tempered , till my mother was discharged from the hospital .",sadness
293,I was driving very fast on a small road and I met an oncoming car in a right handed bend . The other driver was on his own side of the road and I had to skid out of it to avoid a collision . It was dark .,fear
2991,"I was nailed . I lied in connection with a book which I took from the library , because I had to keep it for a longer time .",shame
2553,When I bought my car .,joy
4345,When I had to come back from my village last Christmas .,sadness
2358,"When I wished secretly and lied to a friend of mine because I didn ' t want her to stay in my house on the beach ( as she always does ) , and wouldn ' t stick on me .",guilt
3497,Flicking through a magazine showing pictures of homosexual men committing various acts .,disgust
4052,When being made look a fool by the teacher in front of the class during a turn .,anger
2359,When I entered University .,joy
6648,I felt ashamed when my lecturer said in class that I happened to be the dullest of all .,shame
1049,"A person close to me mistook my good intentions for bad , and therefore associated unpleasant traits to me .",anger
1664,When my uncle died I saw a funeral for the first time . All people stood around the open grave and cried .,sadness
139,I got angry at my mother for something trivial . We were in a bad mood because my father was very ill and I knew that my mother really needed support . I had reacted wrongly .,guilt
3553,I saw a terrible accident happen and I laughed a lot of the fright and because I was nervous .,shame
4763,When somebody stole my brother ' s disco machine .,anger
3604,When I won the first prize in a cross country race .,joy
2115,"When I saw my brother in Church , and publically accept Jesus Christ as his saviour and Lord .",joy
366,When I saw a big spider from very close .,disgust
5859,"After blowing up and saying all the wrong things , I realized what I had done and hurt that person and myself .",sadness
5260,When my friends and I were caught with our girlfriends outside the school grounds when I was at the secondary school . We were caught by the headmaster .,guilt
901,When the contract about my shop was signed .,joy
4546,When I found one of my new pullovers wrinkled inside the wardrobe . My brother had done it .,anger
5778,"I was supposed to have done some things for my mother , but just plain didn ' t get around to it .",guilt
7489,In a Christian gathering ' s lucky draw I mistook a girl ' s name for mine ( a boy ' s name ) . I realized my mistake only when I went up to the stage for the prize . I did not know what to do as everyone was looking at me . I blushed and went back to my seat .,shame
6938,Insulted by somebody .,shame
7136,Not doing well in the examn .,shame
3554,My mother wants to talk very often about her life . I dislike this because she always talks negatively about the same people whatever I do it doesn ' t help .,guilt
5047,"One day when I was working , I went out for dinner with friends without my parents knowledge and I only came home at 2300 hours .",guilt
7495,A tiresome person held me up all day long . I was very busy then ( I can not remember what the problem was ) . He continously tried to make me talk to him and disturbed me .,disgust
6111,"When I realized that I belonged to a country which is amongst the poorest in the world and that inspite of having the resources we do not utilize them . I was ashamed at myself and my country , shame at the lack of parity between the lifestyles of the citizens .",shame
873,Selling my used car .,joy
518,[ No response . ],anger
2510,I lost a conference because I hadn ' t got in touch with a certain person to inform her that I would go with her . I thought she knew what I wanted .,guilt
3751,I told someone that I still had a relationship with a boy although it was finished already 3 months before . That person seriously discussed several things relating that issue . Then I felt very miserable because I had told lies .,guilt
3695,When a friend died .,sadness
5117,When I cheated my father and told him that the school administration wanted K80 for the purchase of a mini - bus . Two months later the school authorities wrote back to my father for the money . I could not go back and ask him for the money again as he had already given it to me once .,guilt
3998,When I had to finish those big amounts of homework in time .,disgust
1683,"When I am discussing something with a person and I realize that the other person is thinking over her own argumentations instead of listening , I become angry .",anger
6278,Lost a friend .,sadness
7289,I preached to a F . 3 students in a gospel camp . They thus knew more about God and made up their minds to believe in Jesus .,joy
5440,Not doing well in the examn .,shame
1240,"In the morning , the cat of my landlady had vomited on the floor , near the staircase I take to go to the bathroom .",disgust
1437,"When I worked as an "" au - pair - girl "" in London , I received a call from a good friend who told me that she was in London too and wanted to see me . I was very glad - after that call and especially when I saw her .",joy
262,[ No response . ],anger
3716,"When a friend , after being free of drugs for half a year , started using them again .",sadness
6426,Our Headmaster came to our hostel . The lights were off but there was a lot of noise . We shouted at him when he knocked at our door . We later saw that it was the Headmaster .,guilt
5001,I felt very angry when a mishanga seller robbed me of the transport money I had to go to school .,anger
4955,When I proposed love to a girl and she turned me down .,shame
1794,Before my final examination .,fear
2453,We where in a bar and my friend had a fight with some guys who were in the table aside .,shame
3876,"When I finished a relation after four years , leading to much sorrow for the other one and myself ( "" although it was the best solution "" ) .",sadness
1283,"While working as a domestic helper , one day I had not cleaned up very well and they made a remark about it .",shame
1929,"I do not seem to feel emotion such as shame , guilt or fear - far out !",shame
1408,"During a ski tour with a friend , we two had drunk too much . When we went down the slope on ski , I lost my friend who had lost his way . I thought that something must have happened to him ( he finally arrived but after a very long time ) .",guilt
534,When I failed an exam last Summer . I had worked very hard for it and I was very disappointed thinking that it was hopeless to continue at college . I did overreact .,sadness
752,"There is a certain person , whom I only have seen . He makes me cringe , feel disgust .",disgust
3306,When a close friend failed to live up to the expectations I had of him - thereby causing pain to his spouse . I believe that my anger was probably a reaction of fear that I wouldn ' t be able to live up to my own expectations .,anger
3133,That was what I felt with a teacher who put down quite unreal marks .,anger
2260,"When I decided my first marriage had ended , and left with the child . I felt overwhelmed by guilt as I was separating mother and child .",guilt
5222,When going to the exam .,fear
4621,"When I hooked a girl in Kitwe . She was very beautiful for my standards , a rare bird of this kind accepted me as a boyfriend .",joy
4008,"I felt joyful when my boyfriend met me at the station , while at first he had said that he would not do that .",joy
981,"Loneliness , being uncertain of myself in the Autumn .",sadness
3448,"I once saw an old man up the road , fossicking through the rubbish bins and the gutter . I was really disgusted at first but I ' ve seen him a few times since then and now I feel really sorry for him and I often give him cigarettes when I see him , because he mainly goes after cigarette butts and it is revolting .",disgust
7440,"I promised a friend that I would return a book to it ' s owner for him , but I forgot to do it .",shame
1432,"A friend of mine tried to persuade me to go at her place to act as a model because she felt too tired . It was a quarter of an hour before the appointed time , I had just lied down and did not want to go because it was too late anyway . She said that I only was talking about looking for work , but if it was possible I would not accept it . I was angry about this unjust judgment .",anger
2209,I lied to a friend .,shame
1666,I put my head into the pullover of a girl to see her breasts . The girl looked at me so that I felt ashamed .,shame
5634,A time when I was very afraid of something was when I broke my father ' s antique lamp .,fear
6317,"I was very angry when my friend lost my practical ' s journal , which I needed to study for the exams .",anger
6542,In May somebody blamed me that I made him to be caught while peeping during the Nursing Test which made me feel disgusted .,disgust
1741,When I got indecent offers .,disgust
4356,In a dark street at 4 o ' clock in the night and there was complete silence .,fear
4737,When my brother promised me money but he failed to fulfill the promise .,disgust
2637,When the Americans set their nucleaar missiles in Europe .,disgust
7354,[ No response . ],anger
4841,"I lost my grandfather whom I loved very much . I had not known that he had been ill for a very time , when I received this message he was already dead .",sadness
4905,"When I saw a woman who had been run over by a train , just off Kafue . The woman had been cut to bits , there was blood and splinters of bone every where .",disgust
7598,My friend often played a joke on me and sometimes I thought that he was a nonsensical person . Once when we went to a friend ' s house he walked in first and shut the door firmly behind him . I felt that he did not respect me and moreover I was his friend so he should not have behaved like that . I was very angry ( as it is I was in a bad mood then ) .,anger
3743,After having failed my driving test .,shame
3758,"In Biarritz ( the South of France ) I met some English students who , especially for me , went to Paris and gave me food , while I didn ' t have any more money .",guilt
7285,I have been thinking of changing my major for a few months . My original major was Chinese language and it blocks my way . I have to face many problems at the sametime and I do not know what is real and virtuous . I do not know if I am not interested in Chinese or if there are other factors which make me sad . I am not very clear on what I can do for the study of Communication and Journalism . I am not clear about what I can do . What are the limitations ? I hesitate but I feel more adjusted now .,sadness
2408,"There is a girl at my work that doesn ' t take care much of her hygiene she comes always with her hair oiled , a not very agreable smell , and a bad appearance . Beside this she tries to be nice .",disgust
4264,"One night , after having decided to finish our relationship , I took my girlfriend home . While driving back home , I felt that I had not handled the whole thing very well .",guilt
6086,"As a child , one evening I had read a novel about ghosts and I had thus spent a sleepless night as I kept feeling that there were ghosts dancing around me .",fear
1574,"No very strong such emotion . Treatment of my sister by her dancing instructor - he is a "" user "" , i . e . , takes advantage of her good nature .",disgust
245,"I do not have the time for other people ' s problems . My mother - in - law is sometimes depressed and I do not have the time , the desire or the strength to help .",guilt
4829,When a soppy poem that I had written to a boy was found and every one read it and started teasing me about it .,shame
1233,"Once again , my life partner came back home drunk at midnight .",disgust
3452,"Skiing down a very icy slope , very fast in white - out conditions . Out of control with no idea of what I was doing or where I was heading .",fear
5209,"One night we , all the family members , were sitting in the front corridor of the house when a gentleman looking person came in . He was my father ' s client and he had come to bribe my father in connection with the proceeding case . At my father ' s refusal he abused my father , my brother and I could not control our temper and we rushed at him .",anger
498,When my dad gives priority to my kid brother ' s band and his other activities . We both play in different bands and rehearse in my parents garage .,sadness
5404,[ I have not felt this emotion in my life . ],guilt
2173,When my team lost a championship .,sadness
2102,When my father died .,sadness
1323,When I was walking on a fairly out - of - the - way street .,fear
1076,"I was diving below the ice , in a cave , at a depth of 26 metres . Visibility was almost zero and the oxygen level decreased threateningly . There were three of us divers on one safety rope .",fear
7464,I was not prepared for the exam but I wanted to sleep the night before the exam .,fear
5598,When fell in love with my present girlfriend .,joy
1051,When an untidy and heavyly drunk person made endeavours to approach me .,disgust
3336,Our boarder burping after meals !,disgust
2585,When I saw a man who hadn ' t the lower . . . . in a car exhibition . He was passing a handkerchief from inside to outside of his mouth .,disgust
5995,"When I had to travel alone , unescorted for the first time . It was an over - night journey by train to a distant place .",fear
1458,"On our way to France , my girlfriend and I went to Verona . By chance we met an Italian couple - they gave us two tickets for the dress - rehearsal of "" Aida "" . It was a different world for us full of fascination . After the representation we ate a phantastic pizza in a restaurant near the "" Arena "" .",joy
6994,Being insulted in public .,anger
7085,My parents told me that they do not like my friend .,sadness
824,I got a job right after school was over .,joy
7056,Insulted for no reason .,anger
478,"When I woke up one morning and went to the kitchen I discovered that our dog had diarrhoea . There were small "" piles "" all over the floor and the smell was choking .",disgust
6872,I could not find my monthly tickets for the bus when I was on the bus .,anger
1243,"I got a letter from my best friend , whom I had not heard from for a long time ( a good letter ) .",joy
1028,When my father was very drunk and raging at home .,fear
6091,"I read about the national and social spirit and self - discipline of the people of developed coutries like U . S . A , England , France , Germany etc . Comparing this to the Indian people I felt guilty as they have no national spirit or self - discipline .",guilt
2063,"I was walking quite quickly and unthinking through a children ' s playground , when a toddler ran in front of me I knocked him over and he hit his head quite hard and began crying .",guilt
3840,I work at a petrol station . When there is a foreigner who wants petrol my collegues treat him very impolite .,anger
6234,We were just about to go into the Exam room and I didn ' t see all my writing materials plus the identification card from the place where I left them .,anger
3169,"The funeral of a friend who was killed in a car accident . She was of my own age , there were many of my own friends present , as well as her family etc .",sadness
1952,When my boyfriend last told me he loved me after I gave him an impulsive kiss .,joy
7252,My best friend betrayed me and told other people my secrets .,anger
1295,When I was sick my husband bought me a piece of cake .,joy
1620,"When I was a child , I had a nightmare . At that time , I was not yet able to tell anybody about it , so I was very frightened . I could not explain myself all that and I had to deal with it by myself .",fear
2033,Was picking up my father from work and on passing through the Valley watched three prostitutes walk up and down waiting for someone to pick them up . Clothing was disgusting .,disgust
6048,One day I addressed my husband in an abusive manner in front of his friends . Later on I realized this myself and felt ashamed of myself .,shame
1496,I met some nice people during my holdidays . When they left I knew that I would never see them again .,sadness
7539,"One night , when I was in primary 5 or 6 , I felt thirsty so I fetched the thermos to pour a cup of water for myself . Then I saw my brother lowering his head and I , jokingly , poured the water on his head .",guilt
3492,My grandmother wanted me to help her . I was driving a tractor pulling a dead branch off a tree . I told her she didn ' t respect me .,guilt
6942,Insulted by teacher .,anger
2759,Negative statement concerning me of a friend before strangers .,disgust
1244,Someone knocked on the door when I was alone at home ( though there was a door bell ) . I looked through the peep hole but it had been covered . I called my sister but she could not help me as she was hundreds of kilometres away .,fear
42,When I had my children .,joy
953,I had drunk a couple of beers and my fiancee got angry at me .,sadness
374,When I forgot about a meeting at work .,shame
6734,"Once I offended a friend , instead of her coming to me to ask and discuss the matter she was just telling other people about it and say all she could about me .",disgust
5678,Leaving high school .,sadness
4243,When my brother had to spend all evening repairing a gear - lever that I had broken .,guilt
5818,"Now that the 49ers are winners , the fans are coming out of the woodwork and jumping on the bandwagon and that disgusts me .",disgust
7077,Had an argument with my classmate for borrowed books .,anger
5281,After I reluctantly refused to dine with a certain man on the same table .,guilt
6401,The emotion came when a certain boy opened my locker without my knowledge .,anger
5081,I was wearing a slit tight dress at a disco and it burst open .,shame
264,When I passed an exam .,joy
3023,"I always get angry when somebody deceives me , or tries to conceal his lie skilfully and this offends me even more .",anger
2929,I was alone in my room at the boarding house when at 12 o ' clock someone knocked violently on the door .,fear
7209,Walking in the dark I saw something strange .,fear
5266,I had a misunderstanding with my father and after some time I found that I had been wrong .,shame
1981,I was walking to my car at night and thought that I was being followed .,fear
3990,When my girlfriend decided to finish our relation .,sadness
2769,I experienced it when I was accepted at the Medical Higher Institute .,joy
265,"When I was travelling by tram , I tripped and fell against the door . I thought that I was going to fall out .",fear
1661,"A very good friend of mine had been away for three months . When we met again , we ran up to each other and embraced .",joy
7497,"After an exam I was in a very bad mood as I had done it very badly . At home , my mother took so long to ask me how things had gone that I lost my temper . I overreacted and made my mother cry . She still prepared lunch for me and did not scold me . Suddenly , I thought that it was my fault and I started crying .",guilt
3794,My younger brother destroyed and gave away some of the books that I had intended to keep for as long as possible .,anger
113,When I drove to Stockholm for the first time and drove off the Stora Hissingen road at the wrong exit .,fear
7120,Not being able to do well to be chosen for the English lecture .,sadness
6551,"A child was admitted in hospital with Meningitis . I was asked to do lumber puncture to obtain Celebral Spinal fluid for diagnostic purposes . Since the condition was already bad , the child died as soon as I finished the procedure .",guilt
2612,"In a social situation I became interested in a woman . We talked , we laughed , we enjoyed each other . She desappeared for a few minutes , and a little after appeared with an other man .",sadness
3871,Making an unexpected talk with a professor in the canteen . This made me shy .,shame
4615,When my father ' s home was to be broken into by thieves who had guns .,fear
1748,In cinema I saw a film which showed how a person was torn out his guts when he was still alive .,disgust
6854,Not having good marks like other people for homeworks .,shame
7480,"When I said good - bye to my girlfriend . I had spent two years on developing this relationship and it was unsuccessful , I felt very sad .",sadness
2536,"When I saw the film "" Memorie of Prison "" I saw a scene of masturbation of a man in the hold of a ship apart form fact that the film wasn ' t pleasant I had a leg of coconut candies in my hands .",disgust
5584,Finding out my grades at the end of my freshman year .,joy
6287,"When I got my first unknown compound while doing my M . Sc research , I was very happy . This is because my research was based on this type of reactions and compounds .",joy
7112,"Some classmates said I did not do enough social work . Therefore I was not elected as a "" Tree Good "" student .",anger
3555,At the moment when I heard the result of an examination and it proved that I succeeded the second year of my study .,joy
96,Nearly caught masturbating .,shame
4239,When males in my family try to assign house duties exclusively with referance to sex .,anger
6830,Made mistakes in exam .,anger
2213,"When in a car accident where car was total wipe off ( wipe out , or write off ) .",fear
869,Death of a close friend .,sadness
3274,"My friend replying to my letter and again saying he was attracted to me and suggesting we write , talk and get together and see how things went and his suggestion that I could ring and doing that it was really good - though really insane conversation .",joy
564,"When I went home by train from Sicilia , I was molested by a man .",disgust
2242,"When my brothers were being cruel to my boyfriend , because his flat - mate bent back one of my brother ' s fingers . It wasn ' t his fault .",anger
4459,"I had arranged to meet my friends at a certain place , and I was with other people . My friends did not arrive and the people who were with me began to get tired . My friends were one hour late .",guilt
1592,I was sleeping in my room but woke in the middle of the night to think I could hear noises and see shadows moving . I felt that someone was in the house .,fear
2355,"When I knew almost the same day about two great friends of mine that had serious existential crisis , and mainly when I notice that I ' m in the same situation that they are , but I didn ' t realize it .",sadness
282,When I saw a dog which had been knocked down by a car .,disgust
6041,[ I have felt shame but am unable to remember any particular incident . ],shame
6900,Overhear people talking about me and saying that I am stupid .,anger
4453,When I was told that they had got tickets for me for a film marathon I wanted to see .,joy
1066,"At school I was talking to a classmate about mathematics . I had grown weary of it and said : "" I would like to throw the book on the arse of Kuikka "" . My classmate said : "" Now , he is sitting there and waiting for the book "" ( Kuikka was one of the most quiet boys of the class ) . I was ashamed of myself .",shame
4188,When my sister was born .,joy
551,"I insulted a couple of good friends of mine and even tried to hit them when I was drunk . The next day , I was ashamed of course .",shame
5444,Tripped on a busy street .,anger
7665,I had shouted at my younger brother and he was always afraid when I called out loudly .,guilt
5498,"Seeing a friend "" making love "" to a high school girl . I accidentally was dragged into this room where the happenings had occurred . I was disgusted at the reality .",disgust
6127,"I felt happy at the end of a 10 day student camp . We had shared our hopes and aspirations and in the open situation so generated , we had made strong frienships and experienced our own worth as well .",joy
6364,"When I was at school , no one thought I could pass my MCE so at the end of the year my name was announced on the radio that I had passed . I was the happiest person .",joy
7008,Made a statement that other people did not believe .,anger
6398,Sometime back I came across a certain man who was badly beaten by some people because he was found raping the wife of the village headman .,guilt
868,"Having agreed to share the taxi expenses , three people in the back of the car just ran off , leaving the person up front with the entire bill .",anger
1923,Often I forget to give my immediate family birthday presents .,guilt
5558,"Last semester when I dated a girl whom I ' ve known for almost a year . However one night she said she wanted us to be "" just friends "" . I confided this to a friend Jim I was really suffering . A month or two later he broke up with his old girlfriend and they started going out regularly . I have no girlfriend nor have I had a romantic relationship of any significance . I feel some anger but we are friends again .",anger
859,Getting the top price in the football pools .,joy
5351,"When I forgot to cook something that my mother had told me to , and at supper time the food that I was supposed to have prepared was not there .",guilt
5685,I asked a girl out on a date and she said no .,sadness
6259,China cannot give your lectures bigger place and sound system .,shame
153,I experience feelings of guilt because I do not study enough .,guilt
5213,[ Never felt the emotion . ],guilt
3457,I told my pesent boyfriend that I was an Australian as are my parents . As the relationship developed I found it harder and harder to confess and became sure it would end our relationship . He eventually found out when told in front of me by my mother .,guilt
5831,Since I moved into the dorms and I ' ve been spending most of my free time with my boyfriend . I hardly see my old high school friends . I had several bad incidents with my 2 past best friends .,sadness
1045,"While quarelling with a fellow worker of mine , I was vehement and irritated and I told him what I thought of him in plain language . I was ashamed of myself when I met him the next day .",shame
6361,I felt the emotion when I entered a certain ward in the hospital to visit my relative who was sick .,disgust
